,wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,isStreamable,collectionArtistName
50,track,song,136975,1474815798,1474815907,The Beatles,Abbey Road (2019 Mix),The End,Abbey Road (2019 Mix),The End (2019 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/the-end-2019-mix/1474815798?i=1474815907&uo=4,https://music.apple.com/us/album/the-end-2019-mix/1474815798?i=1474815907&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/76/2e/92/762e920a-aa75-bc03-f426-00966899f02e/mzaf_8778272513897706024.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/2a/f9/04/2af904cd-f05a-d5a1-8014-c1387855b56c/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/2a/f9/04/2af904cd-f05a-d5a1-8014-c1387855b56c/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/2a/f9/04/2af904cd-f05a-d5a1-8014-c1387855b56c/source/100x100bb.jpg,9.99,1.29,1969-09-26T12:00:00Z,notExplicit,notExplicit,1,1,17,16,141907,USA,USD,Rock,True,
51,track,song,136975,1441133180,1441133857,The Beatles,The Beatles (The White Album),Rocky Raccoon,The Beatles (The White Album),Rocky Raccoon,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/rocky-raccoon/1441133180?i=1441133857&uo=4,https://music.apple.com/us/album/rocky-raccoon/1441133180?i=1441133857&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/67/d5/56/67d5563f-1636-8d19-fd6a-451dddcd2929/mzaf_15933613684822892611.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/100x100bb.jpg,19.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,1,17,13,213107,USA,USD,Rock,True,
52,track,song,136975,1474815798,1474815902,The Beatles,Abbey Road (2019 Mix),Mean Mr. Mustard,Abbey Road (2019 Mix),Mean Mr. Mustard (2019 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/mean-mr-mustard-2019-mix/1474815798?i=1474815902&uo=4,https://music.apple.com/us/album/mean-mr-mustard-2019-mix/1474815798?i=1474815902&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/56/ff/f3/56fff34d-c127-968a-3a6c-d8e49816515e/mzaf_2043207359422675789.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/2a/f9/04/2af904cd-f05a-d5a1-8014-c1387855b56c/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/2a/f9/04/2af904cd-f05a-d5a1-8014-c1387855b56c/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/2a/f9/04/2af904cd-f05a-d5a1-8014-c1387855b56c/source/100x100bb.jpg,9.99,1.29,1969-09-26T12:00:00Z,notExplicit,notExplicit,1,1,17,11,66467,USA,USD,Rock,True,
53,track,song,136975,1441133180,1441133197,The Beatles,The Beatles (The White Album),Back In the U.S.S.R.,The Beatles (The White Album),Back In the U.S.S.R.,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/back-in-the-u-s-s-r/1441133180?i=1441133197&uo=4,https://music.apple.com/us/album/back-in-the-u-s-s-r/1441133180?i=1441133197&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/92/db/7e/92db7eb0-73df-11a5-c0f8-3c09b49ba10d/mzaf_12637010066616668216.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/100x100bb.jpg,19.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,1,17,1,162453,USA,USD,Pop,True,
54,track,song,136975,1474815798,1474815906,The Beatles,Abbey Road (2019 Mix),Carry That Weight,Abbey Road (2019 Mix),Carry That Weight (2019 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/carry-that-weight-2019-mix/1474815798?i=1474815906&uo=4,https://music.apple.com/us/album/carry-that-weight-2019-mix/1474815798?i=1474815906&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/a2/d4/ee/a2d4ee5d-e336-c57a-a02a-01c981a82c7f/mzaf_674950606895423708.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/2a/f9/04/2af904cd-f05a-d5a1-8014-c1387855b56c/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/2a/f9/04/2af904cd-f05a-d5a1-8014-c1387855b56c/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/2a/f9/04/2af904cd-f05a-d5a1-8014-c1387855b56c/source/100x100bb.jpg,9.99,1.29,1969-09-26T12:00:00Z,notExplicit,notExplicit,1,1,17,15,96440,USA,USD,Rock,True,
55,track,song,136975,1474815798,1474815903,The Beatles,Abbey Road (2019 Mix),Polythene Pam,Abbey Road (2019 Mix),Polythene Pam (2019 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/polythene-pam-2019-mix/1474815798?i=1474815903&uo=4,https://music.apple.com/us/album/polythene-pam-2019-mix/1474815798?i=1474815903&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/91/ba/8c/91ba8c8b-67d3-4e6e-c475-a9bf69fa9920/mzaf_8667207661821064508.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/2a/f9/04/2af904cd-f05a-d5a1-8014-c1387855b56c/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/2a/f9/04/2af904cd-f05a-d5a1-8014-c1387855b56c/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/2a/f9/04/2af904cd-f05a-d5a1-8014-c1387855b56c/source/100x100bb.jpg,9.99,1.29,1969-09-26T12:00:00Z,notExplicit,notExplicit,1,1,17,12,72800,USA,USD,Rock,True,
56,track,song,136975,1441133180,1441133428,The Beatles,The Beatles (The White Album),Dear Prudence,The Beatles (The White Album),Dear Prudence,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/dear-prudence/1441133180?i=1441133428&uo=4,https://music.apple.com/us/album/dear-prudence/1441133180?i=1441133428&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/88/1c/72/881c723e-9bd5-0619-c803-4022e4da642a/mzaf_2961717660523968849.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/100x100bb.jpg,19.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,1,17,2,235773,USA,USD,Pop,True,
57,track,song,136975,1441133180,1441134096,The Beatles,The Beatles (The White Album),Mother Nature's Son,The Beatles (The White Album),Mother Nature's Son,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/mother-natures-son/1441133180?i=1441134096&uo=4,https://music.apple.com/us/album/mother-natures-son/1441133180?i=1441134096&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/76/fe/ab/76feabca-f20b-01a5-8010-e2bed8f89e2e/mzaf_317297301474140551.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/100x100bb.jpg,19.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,2,13,3,168027,USA,USD,Rock,True,
58,track,song,136975,1573250333,1573250534,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remix),Sgt. Pepper's Lonely Hearts Club Band,Sgt. Pepper's Lonely Hearts Club Band (Remix),Sgt. Pepper's Lonely Hearts Club Band (Remix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/sgt-peppers-lonely-hearts-club-band-remix/1573250333?i=1573250534&uo=4,https://music.apple.com/us/album/sgt-peppers-lonely-hearts-club-band-remix/1573250333?i=1573250534&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/21/4d/5a/214d5ac9-9f6c-874c-45f5-9f4cea8adca1/mzaf_2609624025523174155.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/100x100bb.jpg,9.99,1.29,1967-05-26T12:00:00Z,notExplicit,notExplicit,1,1,13,1,122133,USA,USD,Rock,True,
59,track,song,136975,1441133100,1441133101,The Beatles,The Beatles 1967-1970 (The Blue Album),Strawberry Fields Forever,The Beatles 1967-1970 (The Blue Album),Strawberry Fields Forever,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/strawberry-fields-forever/1441133100?i=1441133101&uo=4,https://music.apple.com/us/album/strawberry-fields-forever/1441133100?i=1441133101&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/10/b1/83/10b18366-925f-96e3-385a-c559c0524450/mzaf_16297552873588091577.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/100x100bb.jpg,19.99,1.29,1967-02-13T12:00:00Z,notExplicit,notExplicit,2,1,14,1,247933,USA,USD,Rock,True,
60,track,song,136975,1441133180,1441134207,The Beatles,The Beatles (The White Album),Helter Skelter,The Beatles (The White Album),Helter Skelter,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/helter-skelter/1441133180?i=1441134207&uo=4,https://music.apple.com/us/album/helter-skelter/1441133180?i=1441134207&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/7f/b2/18/7fb218e8-a685-34e1-2e3e-47bd8363fe39/mzaf_8246299374262626688.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/100x100bb.jpg,19.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,2,13,6,269787,USA,USD,Rock,True,
61,track,song,136975,1441133100,1441133283,The Beatles & Billy Preston,The Beatles 1967-1970 (The Blue Album),Get Back,The Beatles 1967-1970 (The Blue Album),Get Back,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/get-back/1441133100?i=1441133283&uo=4,https://music.apple.com/us/album/get-back/1441133100?i=1441133283&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ca/e1/1d/cae11d44-8439-62a9-b9d8-f464b10f343a/mzaf_10061784450135110203.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/100x100bb.jpg,19.99,1.29,1969-04-11T12:00:00Z,notExplicit,notExplicit,2,2,14,4,192667,USA,USD,Pop,True,The Beatles
62,track,song,136975,1474815798,1474815901,The Beatles,Abbey Road (2019 Mix),Sun King,Abbey Road (2019 Mix),Sun King (2019 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/sun-king-2019-mix/1474815798?i=1474815901&uo=4,https://music.apple.com/us/album/sun-king-2019-mix/1474815798?i=1474815901&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/27/87/a1/2787a19e-932e-6f3d-cc76-2b402f06a14a/mzaf_13646760400096107284.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/2a/f9/04/2af904cd-f05a-d5a1-8014-c1387855b56c/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/2a/f9/04/2af904cd-f05a-d5a1-8014-c1387855b56c/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/2a/f9/04/2af904cd-f05a-d5a1-8014-c1387855b56c/source/100x100bb.jpg,9.99,1.29,1969-09-26T12:00:00Z,notExplicit,notExplicit,1,1,17,10,146333,USA,USD,Rock,True,
63,track,song,136975,1441133180,1441134192,The Beatles,The Beatles (The White Album),Everybody's Got Something to Hide Except Me and My Monkey,The Beatles (The White Album),Everybody's Got Something to Hide Except Me and My Monkey,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/everybodys-got-something-to-hide-except-me-and-my-monkey/1441133180?i=1441134192&uo=4,https://music.apple.com/us/album/everybodys-got-something-to-hide-except-me-and-my-monkey/1441133180?i=1441134192&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/35/21/4f/35214f7d-ba15-e9d1-02c0-d342e3c1a242/mzaf_8771911246254417231.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/100x100bb.jpg,19.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,2,13,4,144773,USA,USD,Rock,True,
64,track,song,136975,1441133100,1441133286,The Beatles,The Beatles 1967-1970 (The Blue Album),Don't Let Me Down,The Beatles 1967-1970 (The Blue Album),Don't Let Me Down,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/dont-let-me-down/1441133100?i=1441133286&uo=4,https://music.apple.com/us/album/dont-let-me-down/1441133100?i=1441133286&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/0b/e7/46/0be74617-9752-198e-df1b-f89411ecfc89/mzaf_16981752119552345332.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/100x100bb.jpg,19.99,1.29,1969-04-11T12:00:00Z,notExplicit,notExplicit,2,2,14,5,215733,USA,USD,Rock,True,
65,track,song,136975,1441133180,1441133910,The Beatles,The Beatles (The White Album),I Will,The Beatles (The White Album),I Will,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/i-will/1441133180?i=1441133910&uo=4,https://music.apple.com/us/album/i-will/1441133180?i=1441133910&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/5f/f1/32/5ff13279-7003-5906-00a4-2ee6695e366e/mzaf_8537106126305816357.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/100x100bb.jpg,19.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,1,17,16,105933,USA,USD,Rock,True,
66,track,song,136975,1474815798,1474815908,The Beatles,Abbey Road (2019 Mix),Her Majesty,Abbey Road (2019 Mix),Her Majesty (2019 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/her-majesty-2019-mix/1474815798?i=1474815908&uo=4,https://music.apple.com/us/album/her-majesty-2019-mix/1474815798?i=1474815908&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/97/5b/66/975b669a-b022-e9e5-d639-7f5e645fbda2/mzaf_637736103847418787.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/2a/f9/04/2af904cd-f05a-d5a1-8014-c1387855b56c/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/2a/f9/04/2af904cd-f05a-d5a1-8014-c1387855b56c/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/2a/f9/04/2af904cd-f05a-d5a1-8014-c1387855b56c/source/100x100bb.jpg,9.99,1.29,1969-09-26T12:00:00Z,notExplicit,notExplicit,1,1,17,17,25120,USA,USD,Rock,True,
67,track,song,136975,1441133100,1441133272,The Beatles,The Beatles 1967-1970 (The Blue Album),I Am the Walrus,The Beatles 1967-1970 (The Blue Album),I Am the Walrus,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/i-am-the-walrus/1441133100?i=1441133272&uo=4,https://music.apple.com/us/album/i-am-the-walrus/1441133100?i=1441133272&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d1/84/e4/d184e42f-33c2-75a1-01a8-77dc62fc41fc/mzaf_7533979701230376452.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/100x100bb.jpg,19.99,1.29,1967-11-24T12:00:00Z,notExplicit,notExplicit,2,1,14,8,275680,USA,USD,Rock,True,
68,track,song,136975,1441133180,1441133681,The Beatles,The Beatles (The White Album),Happiness Is a Warm Gun,The Beatles (The White Album),Happiness Is a Warm Gun,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/happiness-is-a-warm-gun/1441133180?i=1441133681&uo=4,https://music.apple.com/us/album/happiness-is-a-warm-gun/1441133180?i=1441133681&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/15/e6/ee/15e6eec1-f108-e81c-23b5-266c678a584e/mzaf_9789711783485346692.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/100x100bb.jpg,19.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,1,17,8,164547,USA,USD,Rock,True,
69,track,song,136975,1441164670,1441164806,The Beatles,Revolver,Eleanor Rigby,Revolver,Eleanor Rigby,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/eleanor-rigby/1441164670?i=1441164806&uo=4,https://music.apple.com/us/album/eleanor-rigby/1441164670?i=1441164806&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/13/30/df/1330df8c-8235-df91-8d8f-4b12174a6afa/mzaf_13939545437886156645.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/94/ae/3e/94ae3ecc-3a86-0d22-023d-148e6bd1c106/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/94/ae/3e/94ae3ecc-3a86-0d22-023d-148e6bd1c106/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/94/ae/3e/94ae3ecc-3a86-0d22-023d-148e6bd1c106/source/100x100bb.jpg,12.99,1.29,1966-08-05T12:00:00Z,notExplicit,notExplicit,1,1,14,2,126533,USA,USD,Rock,True,
70,track,song,136975,1441164816,1441165136,The Beatles,Please Please Me,Twist and Shout,Please Please Me,Twist and Shout,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/twist-and-shout/1441164816?i=1441165136&uo=4,https://music.apple.com/us/album/twist-and-shout/1441164816?i=1441165136&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/3f/85/82/3f8582c2-0d45-b964-019c-1d07dff1fbf5/mzaf_14764987307132054307.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/da/1c/2a/da1c2a82-0fd6-5370-7be5-9fe1397ab618/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/da/1c/2a/da1c2a82-0fd6-5370-7be5-9fe1397ab618/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/da/1c/2a/da1c2a82-0fd6-5370-7be5-9fe1397ab618/source/100x100bb.jpg,12.99,1.29,1963-03-22T12:00:00Z,notExplicit,notExplicit,1,1,14,14,153225,USA,USD,Rock,True,
71,track,song,136975,1441133100,1441133280,The Beatles,The Beatles 1967-1970 (The Blue Album),Back In the U.S.S.R.,The Beatles 1967-1970 (The Blue Album),Back In the U.S.S.R.,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/back-in-the-u-s-s-r/1441133100?i=1441133280&uo=4,https://music.apple.com/us/album/back-in-the-u-s-s-r/1441133100?i=1441133280&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/98/6c/92/986c92ca-91f6-42a6-44bd-b2c6b9fb0868/mzaf_6963925496296811265.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/100x100bb.jpg,19.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,2,2,14,1,165760,USA,USD,Pop,True,
72,track,song,136975,1441133180,1441133915,The Beatles,The Beatles (The White Album),Julia,The Beatles (The White Album),Julia,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/julia/1441133180?i=1441133915&uo=4,https://music.apple.com/us/album/julia/1441133180?i=1441133915&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/af/b1/a6/afb1a6db-9fbf-849b-8429-ad6bb92e92de/mzaf_14380737951102381133.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/16/fe/6a/16fe6a77-f15a-a4e3-1f92-cda58964c7d5/source/100x100bb.jpg,19.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,1,17,17,174672,USA,USD,Rock,True,
73,track,song,136975,1441133100,1441133273,The Beatles,The Beatles 1967-1970 (The Blue Album),"Hello, Goodbye",The Beatles 1967-1970 (The Blue Album),"Hello, Goodbye",https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/hello-goodbye/1441133100?i=1441133273&uo=4,https://music.apple.com/us/album/hello-goodbye/1441133100?i=1441133273&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/cf/df/3b/cfdf3bf8-cee3-1312-fe3e-1b9db133550b/mzaf_648629569154526151.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/100x100bb.jpg,19.99,1.29,1967-11-24T12:00:00Z,notExplicit,notExplicit,2,1,14,9,209893,USA,USD,Rock,True,
